country,area,location,latitude,longitude,match_type
USA,Massachusetts,"Menauhant Beach, Falmouth,
Barnstable County",41.54928,-70.55475,location
SPAIN,Majorca,"Estanys Beach, Colonia de Sant",39.61362,3.02004,location
FRENCH POLYNESIA,Marquesas,"Atuona Bay, Hiva Oa Island",-9.80342,-139.04202,location
NEW CALEDONIA,South Province,Yate,-22.08333,166.75,location
USA,Hawaii,"Lanikai Beach, Kailua, Oahu",21.3930763,-157.7157575,location
BAHAMAS,Grand Bahama Island,"Port Lucaya, Freeport",26.5210127,-78.7701719,location
AUSTRALIA,New South Wales,"Seven Mile Beach, Byron Bay",-28.718553516768,153.611916298523,location
AUSTRALIA,Western Australia,Freo,-25.474315693,122.184309326,location
SPAIN,Catalonia,Salou,41.0766628,1.1446272,location
USA,Florida,"Atlantic Beach, Duval County",30.3336079,-81.397624,location
SPAIN,Alicante,Benidorm,38.5369002,-0.1291231,location
USA,North Carolina,"Sunset Beach, Brunswick County",33.8924012,-78.5032644,location
USA,Hawaii,"Paia Bay, Maui",20.91697,-156.38332,location
BAHAMAS,Unknown,Off Cape Eleuthera,25.562300966667,-76.718714533333,location
SOUTH AFRICA,Eastern Cape Province,"Albatros Point, near Jeffrey's Bay",-32.31911,25.55623,location
TONGA,Vava'u,Eueiki Island,-18.76685,-174.01902,location
AUSTRALIA,South Australia,"Dolphin Bay, Innes National Park",-35.28551,136.89956,location
AUSTRALIA,Western Australia,Kalbarri,-27.754125409,114.146697473,location
USA,Oregon,"Newport, Lincoln County",44.6365534,-124.0544474,location
KENYA,Coast Province,"Mama Ngina Beach, Mombasa",-4.069866609041,39.680486582772,location
RUSSIA,Primorsky Krai,Slavyanka,42.8739797,131.3793514,location
AUSTRALIA,Western Australia,Exmouth,-21.93493683,114.121875653,location
AUSTRALIA,New South Wales,Cudgen Creek,-28.26111,153.58276,location
SPAIN,Grand Canary Island,"Sardina del Norte, Gáldar",28.1451625,-15.6526794,location
AUSTRALIA,South Australia,North Haven,-34.788135855,138.491083563,location
AUSTRALIA,New South Wales,"Oceanworld, Manley",-34.0197619,151.1236315,location
USA,Hawaii,"Ka'a'awa, Oahu",21.55445,-157.85103,location
USA,Florida,Marques Island,30.413058723222,-87.254385732822,location
AUSTRALIA,New South Wales,South Golden Beach,-28.496492089,153.546669468,location
AUSTRALIA,South Australia,Waitpinga,-35.576359972,138.562714506,location
AUSTRALIA,Queensland,"Golden Beach, Caloundra",-26.803243663724,153.097987612582,location
USA,Florida,"Sand Key Beach, Clearwater, Pinellas County",27.96075950674,-82.826619076063,location
SOUTH AFRICA,Western Cape Province,Noordhoek,-34.10071,18.36501,location
AUSTRALIA,Victoria,Port Phillip Bay,-38.06107,144.85336,location
USA,Texas,"Pirate's Beach, Galveston Island",29.20208,-94.940605,location
AUSTRALIA,New South Wales,"Latitude Reef, near Forster",-32.186958888,152.521896478,location
SOUTH AFRICA,Western Cape Province,"Surfers' Corner, Muizenberg, False Bay",-34.0999,18.45776,location
VENEZUELA,Anzoategui,"Playa Colorada Beach, Mochima National Park, only 200 m west of Santa Cruz Beach",8.943967213183,-64.420929959345,location
SOUTH AFRICA,Western Cape Province,"Near the lagoon at Table View, Cape Peninsula",-33.81913,18.4881,location
USA,Hawaii,Ka'anapali,20.92881,-156.69422,location
USA,Alabama,"Gulf of Mexico, 65 miles offshore from Mobile",30.688943,-88.044822,location
PAPUA NEW GUINEA,Louisiade Archipelago,"Gawa Reefs, Sudest Island",-11.2,153.0,location
USA,Hawaii,"Anini Beach, Kaua'i",22.22392,-159.44741,location
USA,Virginia,"Sandbridge Beach, Princess Anne County",36.710041,-75.929749,location
USA,Florida,"Waveland Beach, Hutchinson Island, St Lucie County",27.2750944,-80.2069049,location
AUSTRALIA,New South Wales,Bronte Beach,-33.903445,151.268281,location
USA,Florida,"Coral Cove Park, Jupiter Island, Martin County",27.045953486602,-80.130977509604,location
BRAZIL,Bahia,Nova Vicosa,-17.9021551,-39.3717769,location
USA,Florida,"Municipal Beach, Riviera Beach, Palm Beach County",26.782392,-80.033653,location
USA,Florida,Santa Rosa Sound Escambia County,30.610821908777,-87.357449775393,location
MAURITIUS,Grand Baie,Pointe aux Canonniers,-20.0070268,57.5586864,location
USA,North Carolina,Frying Pan Shoals,33.80101,-77.94693,location
BAHAMAS,Berry Islands,Ambergris Cay,25.66946,-77.83599,location
SOUTH AFRICA,Eastern Cape Province,"Gonubie, 13 km northeast of East London",-33.01529,27.91162,location
USA,Florida,"North Beach, St. Lucie County",27.47165584819,-80.325485188582,location
USA,Florida,"Crescent Beach, St. Augustine, St. Johns County",29.82208,-81.26352,location
AUSTRALIA,Western Australia,"Honeymoon Island, near Hopetown",-34.99102,117.3449,location
USA,Hawaii,Kailua Bay,19.63533,-155.99595,location
SOUTH AFRICA,KwaZulu-Natal,Hibberdene,-30.577034154884,30.570012239996,location
USA,Oregon,"Neskowin, Tillamook County",45.1063132,-123.9839225,location
AUSTRALIA,Queensland,Pelican Banks near Gladstone,-23.891707955975,151.206983822268,location
REUNION,Sainte-Suzanne,Temple Tamoule,-20.90555957,55.607466439,location
USA,California,"Klamath River, Del Norte County",41.53306,-124.08113,location
USA,Florida,"St Augustine, St. Johns County",29.896004,-81.316709,location
USA,Florida,"Tiger Shores Beach, Martin County",27.2211182,-80.1790851,location
USA,California,"Stillwater Cove, Sonoma County",38.54583,-123.29861,location
SOUTH AFRICA,Eastern Cape Province,Mpekeweni,-33.38333,27.06667,location
JAMAICA,St. Mary's Parish,"Priestman's River area, East Portland",18.13477,-76.34027,location
SOUTH AFRICA,Western Cape Province,Velddrif,-32.78518,18.17859,location
USA,Texas,Galveston Island,29.2786,-94.8053,location
SOUTH AFRICA,Eastern Cape Province,Cape St. Francis,-34.19688,24.87122,location
USA,California,"San Gregorio Beach, San Mateo County",37.323,-122.40331,location
MOZAMBIQUE,Gaza,Xai Xai,-24.804556933333,33.522299833333,location
AUSTRALIA,Queensland,Palm Island,-18.726650247,146.605827325,location
BAHAMAS,Eleuthera,Spanish Wells,25.5464658,-76.7317127,location
AUSTRALIA,New South Wales,Brunswick Heads,-28.540985829,153.547339483,location
PAPUA NEW GUINEA,Madang Province,Sek Harbor,-5.08346,145.80484,location
PANAMA,San Blas Islands,"Achutupu, a small island ner Ailigandi",9.2281,-78.02778,location
NEW ZEALAND,North Island,"Hokio Beach, near Levin",-40.628669594136,175.265406129216,location
SOUTH AFRICA,KwaZulu-Natal,"Next to West Street groyne, Durban",-29.859043792575,31.019742754914,location
PALAU,Western Caroline Islands,Koror,7.503,134.627,location
USA,Florida,Off Key West,24.5597511,-81.7837032,location
ADMIRALTY ISLANDS,Manus Island,Sisi  (west coast of island),-16.06554,123.4032,location
USA,New Jersey,"Manasquan, Ocean County",40.07024,-74.046824,location
AUSTRALIA,Queensland,Between Smith’s Rock & Moreton Island,-27.17922788,153.375420795,location
ITALY,Venice Province,Chioggia,45.21857,12.27774,location
USA,Florida,"Ponte Vedra Beach, St. Johns County",30.242809,-81.382818,location
AUSTRALIA,Queensland,"Colledge's Crossing, Brisbane River",-27.5564322,152.8002728,location
USA,New Jersey,"Sea Girt, Monmouth County",40.130098,-74.042175,location
USA,Georgia,"North picnic area, Jekyll Island, Glynn County",31.0473627,-81.4115056,location
USA,California,"Aptos, Santa Cruz County",36.979891,-121.908451,location
PAPUA NEW GUINEA,Madang,Taludig,-5.153365753253,145.284914130268,location
INDIA,Orissa,Machhagan,20.06891,86.278128,location
VENEZUELA,Nueva Esparta,Margarita Island,10.98705,-63.93568,location
USA,Florida,"Longboat Key, Sarasota, Sarasota County",27.347243,-82.542889,location
PAPUA NEW GUINEA,West New Britain Province,"Kombe, Talasea",-5.66667,149.58333,location
CUBA,Havana Province,Havana,23.13302,-82.38304,location
AUSTRALIA,New South Wales,Wamberal,-33.424190892,151.441044066,location
UNITED KINGDOM,Isle of Man,Off Fleetwood,54.227287753724,-4.539482623784,location
USA,Hawaii,"Waiau, Pearl Harbor, O'ahu",21.281051,-157.800915,location
AUSTRALIA,South Australia,Cape Douglas,-38.022880984,140.59186311,location
MOZAMBIQUE,Sofala Province,Beira,-19.84361,34.83889,location
SOUTH AFRICA,Western Cape Province,Gansbaai,-34.58356,19.34236,location
AUSTRALIA,New South Wales,"Mona Vale, near Sydney",-33.676563558,151.303450247,location
PACIFIC OCEAN,Unknown,Off Central American coast at 8N.79W,40.242529,-74.032533,location
AUSTRALIA,Queensland,Palm Beach,-28.113341456,153.466266066,location
Unknown,Unknown,225 miles east of Hong Kong,22.282154,114.1568855,location
ATLANTIC OCEAN,Unknown,360 miles north of Ascension Island,40.242529,-74.032533,location
USA,New Jersey,"Brielle, Monmouth County (Offshore)",40.108842,-74.060335,location
AUSTRALIA,New South Wales,Sydney Harbour,-33.8581368,151.2138998,location
AUSTRALIA,New South Wales,"Angourie, near Yamba",-29.444476503111,153.352296082606,location
AUSTRALIA,South Australia,"West Beach, near Adelaide",-34.940859352,138.505547858,location
AUSTRALIA,Queensland,Near Barrow Point,-14.35098,144.64431,location
CUBA,Havana Province,"Vedado Baths, Miramar, Havana",23.13302,-82.38304,location
AUSTRALIA,South Australia,Ardrossan,-34.414357718,137.91112758,location
USA,Florida,"Cape Canaveral, Brevard County",28.388229,-80.605878,location
SOUTH AFRICA,Eastern Cape Province,Kidd’s Beach,-33.15183,27.69822,location
USA,New Jersey,"Sea Bright, Monmouth County",40.361973,-73.974142,location
USA,Massachusetts,Nahant,42.423876,-70.913572,location
AUSTRALIA,New South Wales,"Bilgola Beach, Sydney",-33.643768347,151.327597097,location
CUBA,Unknown,Havana Harbor,23.13804,-82.3402,location
NEW ZEALAND,North Island,"Stanley Bay, Auckland Harbor",-36.785684732609,174.714399860713,location
NEW ZEALAND,South Island,"Tahuna Beach, Nelson",-41.28376,173.24217,location
AUSTRALIA,Queensland,Townsville,-19.265077469,146.809176986,location
MEXICO,Tamaulipas,Tampico,22.280127851,-97.875798805,location
NEW ZEALAND,North Island,Otaki,-40.7607622,175.1569096,location
CUBA,Unknown,off Neuvitas,21.5459167,-77.2649837,location
REUNION,Saint-Denis,Barachoise bridge,-20.896116,55.475575,location
AUSTRALIA,Western Australia,Off Legendre Island,-20.38811,116.8805,location
SPAIN,Galicia,Cape Finisterre,42.882468,-9.272212,location
AUSTRALIA,New South Wales,"Merewether Beach, near Newcastle",-32.947968,151.756403,location
AUSTRALIA,Torres Strait,Mabiuag,-9.561435995,142.288520258,location
CUBA,Villa Clara Province,Caibarien Harbor,22.51996,-79.46599,location
ITALY,Imperia Province,Bordighera,43.78064,7.66451,location
AUSTRALIA,Queensland,Bowen,-20.046734887,148.174112407,location
AUSTRALIA,New South Wales,"Hawkesbury Bridge, Sydney",-33.772149975357,150.725860822097,location
SOUTH AFRICA,KwaZulu-Natal,Kokstad District,-30.540174397684,29.420958135697,location
AUSTRALIA,New South Wales,Bermagui,-36.431665105,150.039538601,location
SCOTLAND,Edinburgh,Granton,55.981053256,-3.234431355,location
USA,Massachusetts,"Chelsea Beach, Suffolk County",42.4251,-70.98283,location
USA,Rhode Island,Bristol Harbor,41.66121,-71.28227,location
USA,Florida,"Pensacola Harbor, Escambia County",30.501305680196,-87.265364726287,location
JAMAICA,Unknown,Kingston Harbor,17.95489,-76.79954,location
Unknown,Unknown,Carlisle Bay,54.89262629,-2.933022576,location
ITALY,Sicily,Strait of Messina,38.24681,15.6411,location
USA,New Jersey,"Stone Harbor, Cape May County",39.054545,-74.760678,location
MeXICO,Gulf of California,Tobari Bay,22.145734445,-102.244335833,location
AUSTRALIA,Western Australia,Gum Tree Bay,-29.78432,114.9623,location
AUSTRALIA,Western Australia,Cable Beach,-17.954725675,122.215068353,location
USA,California,"Shelter Cove, Humboldt County",40.028592,-124.072576,location
USA,Alabama,"Orange Beach, Baldwin County",30.2921069,-87.5791846,location
AUSTRALIA,Queensland,"Elliot Head, near Bundaberg.",-24.909677534,152.479360241,location
USA,Hawaii,"Kihei, South Maui",20.749162235681,-156.455457819716,location
USA,Hawaii,"Makaha Beach, Oahu",21.4625817,-158.2129995,location
USA,Hawaii,"North Koahala, Big Island",20.13195,-155.79389,location
AUSTRALIA,New South Wales,"Shelly Beach, Ballina",-28.86323,153.59435,location
USA,California,Humboldt County,40.705005506956,-123.915826623417,location
USA,Massachusetts,"Longnook Beach, Truro, Barnstable County",42.020711,-70.0371376,location
USA,Florida,"Fernandina Beach, Nassau County",30.669893,-81.451439,location
USA,Florida,"Near the Bahia Honda Bridge, Monroe County",25.17271300914,-80.376317370832,location
FRENCH POLYNESIA,Tuamotos,Makemo Atoll,-16.59836,-143.72349,location
USA,California,"Bolsa Chica State Park, Orange County",33.7109249,-118.0654702,location
AUSTRALIA,New South Wales,Hams Beach,-33.0975,151.6581,location
USA,Hawaii,La'aloa Beach Park,19.5937997,-155.9715584,location
AUSTRALIA,Tasmania,"Lachan Island, Mercury Passage",-42.67472,147.9775,location
SOUTH AFRICA,Eastern Cape Province,Jeffrey's Bay,-34.04526,24.92146,location
USA,Florida,Fort Lauderdale,26.1241631,-80.1435862,location
SPAIN,Granada,Off Motril,36.7446588,-3.5166661,location
USA,Florida,"Indian Harbor Beach, Brevard County",28.152451,-80.590172,location
FRENCH POLYNESIA,Moorea,Tiahura Lagoon,-17.49291,-149.89705,location
USA,Massachusetts,"Manomet Point, Plymouth, Plymouth County",41.92677,-70.53892,location
AUSTRALIA,Western Australia,"South Passage, south of Coral Bay",-22.698840663739,117.797677147893,location
USA,Hawaii,"Between  Makena & Molokini, Maui",20.6558129,-156.4382664,location
USA,South Carolina,"St. Helena Island, Beaufort County",32.427134,-80.469145,location
SPAIN,Catalonia,"Sant Marti d’Empuries Beach, L’Escala",42.1399046,3.1180566,location
NEW ZEALAND,South Island,"Sunday Cove, Fiordland",-45.416868,167.7123079,location
FIJI,Unknown,Matacucu Reef,-16.12558,-179.6605,location
AUSTRALIA,New South Wales,North Avoca Beach,-33.457302908629,151.439564941063,location
SOUTH AFRICA,Eastern Cape Province,"Noordhoek, Port Elizabeth",-33.96109,25.61494,location
INDONESIA,Bali,Tabanan,-8.5448141,115.1201167,location
AUSTRALIA,Western Australia,Bunker Bay,-33.5435704,115.033001,location
BRAZIL,Pernambuco,Praia do Pina,-8.095247,-34.882149,location
MEXICO,Quintana Roo,"Gaviotas Beach, Cancun",21.138483,-86.767015,location
EGYPT,South Sinai Peninsula,"Middle Garden, Sharm el-Shiekh",27.9158248,34.3262398,location
TAIWAN,Unknown,50 miles off Kaohsiung,22.6205476,120.3120483,location
USA,Hawaii,"Wailea, Maui",20.6917451,-156.4411859,location
BAHAMAS,Grand Bahama Island,Sweetings Cay,26.5333204,-78.6471192,location
USA,California,"Imperial Beach, San Diego County",32.58231,-117.118004,location
USA,California,"Faria Beach, Ventura County",34.3178874,-119.3870634,location
USA,Hawaii,"Keawakapu Beach, Maui",20.703902,-156.4461356,location
AUSTRALIA,Queensland,"Moore Park, north of Bundaberg",-24.84789492093,152.317807635029,location
USA,Hawaii,"North Shore, O'ahu",21.59116,-158.1094,location
USA,Guam,Gun Beach,13.5251195,144.8039434,location
USA,California,"Mavericks, Half Moon Bay, San Mateo County",37.50571,-122.48916,location
USA,Hawaii,"Noreiga's, Maui",20.86774,-156.61706,location
NEW ZEALAND,North Island,Whangarei,-35.7240408,174.318191,location
BAHAMAS,Abaco Islands,10 miles west of Walker’s Cay,27.26112,-78.40264,location
USA,Florida,"Sunglow Pier, Daytona Beach Shores, Volusia County",29.146437,-80.965991,location
SOUTH AFRICA,KwaZulu-Natal between Port Edward and Port St Johns,Off Mkhambati,-31.4445899,29.4201332,location
AUSTRALIA,Queensland,"Moreton Bay, NE of Brisbane",-27.117187222048,152.993722623029,location
USA,North Carolina,"Avon, Hatteras Island, Outer Banks, Dare County",35.56685,-75.46849,location
USA,California,"Sunset Cliffs, San Diego",32.7305,-117.2532,location
AUSTRALIA,Queensland,Flinders Cay,-20.919948863,144.316054456,location
USA,Florida,"South Beach, Sebastian, Indian River County",27.778889712115,-80.463241142149,location
AUSTRALIA,Victoria,"Koonya Beach, Melbourne",-38.361118038295,144.757226751137,location
AUSTRALIA,South Australia,"Point Sinclair, Cactus Beach near Penong",-32.0835,132.9822,location
USA,Florida,"South of Ponce Inlet, Volusia County",29.106259401471,-80.972937839559,location
USA,Florida,"Atlantic Dunes Park, Delray Beach, Palm Beach County",26.44201,-80.06126,location
NEW ZEALAND,North Island,"Papamoa, near Tauranga, Bay of Plenty",-37.7012499,176.2845591,location
AUSTRALIA,Northern Territory,Gulf of Carpenteria,-23.6984,133.8825,location
USA,Oregon,Gleneden Beach,44.883959,-124.034901,location
NEW CALEDONIA,South Province,l'Anse-Vata,-22.30037,166.44347,location
AUSTRALIA,New South Wales,Botany Bay?,-33.968435724,151.205163386,location
USA,Texas,"East Beach, Galveston",29.325245,-94.73904,location
AUSTRALIA,Victoria,"Seal Rocks, Phillip Island",-38.5186144,145.341846,location
USA,Hawaii,"La'ie Point, O'ahu",21.64817,-157.9136,location
AUSTRALIA,New South Wales,"Charles Street Wharf, Parramatta River",-33.81604904699,151.008885007355,location
TONGA,Tongapatu Group,Between 'Ata and Tongapatu,-21.16667,-175.16667,location
USA,California,"San Nicholas Island, Santa Barbara County",34.397393520829,-119.708346461169,location
AUSTRALIA,New South Wales,Avalon Beach,-33.631033698,151.327157347,location
USA,Hawaii,"Twin Arches, Hana Ranch, Maui",20.86774,-156.61706,location
USA,Hawaii,"Olowalu, Maui",20.81136,-156.622548,location
USA,Florida,"South Miami Beach, Dade County",25.7745,-80.1329,location
BRAZIL,Pernambuco,"Praia de Pau Amarelo, Recife",-8.0874,-34.9713,location
USA,Texas,"Near Port Aransas, Nueces County",27.832467,-97.063204,location
AUSTRALIA,Queensland,Outer Barrier Reef near Port Douglas,-16.520337368678,145.469601904246,location
AUSTRALIA,Queensland,"Dingo Reef, 80 nm off Townsville",-19.265077469,146.809176986,location
AUSTRALIA,New South Wales,"Half Tide Beach, Evans Head",-29.1164,153.4443,location
USA,South Carolina,"Sea Pines Beach Club, Hilton Head, Beaufort County",32.125026,-80.786684,location
REUNION,Saint-Louis,Embouchure de l'étang du Gol,-21.292316,55.39206,location
USA,California,"Monastery Beach, Carmel River State Park, Monterey Peninsula, Monterey California",18.3807009,-67.1903243,location
